onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
162	18	46
181	17	47
198	13	48
NaN	NaN	NaN
NaN	NaN	NaN
211	14	kate
225	6	kevin
232	14	jack
246	12	randall
