onset	duration	index
0	40	39
40	32	15
73	32	36
105	68	42
173	61	11
NaN	NaN	39
239	37	15
NaN	NaN	36
NaN	NaN	42
277	26	11
304	19	kate
323	11	jack
335	13	kevin
349	25	randall
