onset	duration	index
0	47	40
47	30	17
77	72	41
150	26	4
176	28	20
209	34	40
243	19	17
262	9	41
271	12	4
NaN	NaN	20
283	17	kate
300	35	kevin
335	14	jack
350	30	randall
