onset	duration	index
0	67	27
68	56	9
124	34	23
158	49	21
207	33	12
NaN	NaN	27
NaN	NaN	9
246	28	23
NaN	NaN	21
NaN	NaN	12
274	29	kevin
303	27	kate
331	15	jack
346	30	randall
