onset	duration	index
0	47	40
47	30	17
77	72	41
150	26	4
176	28	20
209	21	40
230	21	17
251	9	41
NaN	NaN	4
260	4	20
265	22	jack
288	12	randall
300	7	kate
307	18	kevin
