onset	duration	index
0	46	16
47	46	13
93	22	3
116	37	37
153	14	8
172	58	16
231	58	13
NaN	NaN	3
NaN	NaN	37
290	6	8
297	10	randall
308	29	jack
338	20	kevin
358	14	kate
