onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
162	39	46
202	26	47
228	34	48
NaN	NaN	NaN
NaN	NaN	NaN
262	29	randall
291	40	jack
331	10	kate
341	16	kevin
