onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
162	41	46
203	22	47
225	22	48
NaN	NaN	NaN
NaN	NaN	NaN
248	50	jack
298	24	randall
322	16	kate
338	32	kevin
