onset	duration	index
0	47	40
47	30	17
77	72	41
150	26	4
177	28	20
210	32	40
NaN	NaN	17
243	13	41
256	15	4
NaN	NaN	20
272	14	jack
287	15	kevin
302	17	randall
319	19	kate
