onset	duration	index
0	65	24
66	16	7
82	40	18
123	61	45
184	50	30
239	35	24
274	22	7
297	48	18
345	39	45
NaN	NaN	30
384	32	kate
416	33	randall
449	25	jack
474	21	kevin
