onset	duration	index
0	65	24
65	16	7
81	40	18
122	61	45
183	50	30
238	19	24
NaN	NaN	7
258	17	18
276	22	45
NaN	NaN	30
298	15	kevin
313	20	jack
333	12	randall
345	23	kate
