onset	duration	index
0	65	24
66	16	7
82	40	18
123	61	45
184	50	30
239	36	24
NaN	NaN	7
275	32	18
307	24	45
331	20	30
351	40	randall
392	42	jack
434	26	kevin
460	25	kate
