onset	duration	index
0	52	46
52	60	47
113	44	48
NaN	NaN	NaN
NaN	NaN	NaN
163	24	46
188	30	47
218	11	48
NaN	NaN	NaN
NaN	NaN	NaN
229	20	randall
250	11	kevin
261	13	jack
274	15	kate
