onset	duration	index
0	46	16
47	46	13
93	22	3
116	37	37
154	14	8
173	13	16
187	18	13
205	29	3
234	27	37
NaN	NaN	8
261	23	kate
284	11	jack
295	41	kevin
336	13	randall
