onset	duration	index
0	46	16
46	46	13
92	22	3
115	37	37
153	14	8
172	39	16
212	37	13
NaN	NaN	3
249	41	37
291	24	8
315	27	jack
342	30	kate
372	59	randall
431	20	kevin
