onset	duration	index
0	67	27
68	56	9
124	34	23
158	49	21
207	33	12
NaN	NaN	27
NaN	NaN	9
246	16	23
263	13	21
NaN	NaN	12
276	12	kevin
288	7	jack
296	16	randall
312	9	kate
