onset	duration	index
0	67	27
68	56	9
124	34	23
158	49	21
207	33	12
NaN	NaN	27
NaN	NaN	9
NaN	NaN	23
246	28	21
NaN	NaN	12
274	33	kevin
308	25	kate
333	45	randall
378	44	jack
