onset	duration	index
0	46	16
46	46	13
92	22	3
115	37	37
153	14	8
172	17	16
189	21	13
NaN	NaN	3
211	13	37
NaN	NaN	8
224	12	jack
236	14	kate
250	14	randall
264	15	kevin
