onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
161	19	46
180	26	47
NaN	NaN	48
NaN	NaN	NaN
NaN	NaN	NaN
207	14	kevin
222	20	randall
243	17	kate
260	20	jack
