onset	duration	index
0	56	33
56	8	6
64	49	22
113	56	14
169	36	28
NaN	NaN	33
210	9	6
219	18	22
NaN	NaN	14
238	18	28
257	31	randall
288	3	jack
292	5	kevin
297	31	kate
