onset	duration	index
0	67	27
67	56	9
123	34	23
157	49	21
206	33	12
245	22	27
NaN	NaN	9
NaN	NaN	23
267	12	21
NaN	NaN	12
280	10	kevin
290	15	randall
305	12	jack
317	15	kate
