onset	duration	index
0	56	33
56	8	6
64	49	22
113	56	14
169	36	28
211	23	33
NaN	NaN	6
NaN	NaN	22
NaN	NaN	14
235	19	28
255	19	jack
274	12	kate
287	23	randall
311	15	kevin
