onset	duration	index
0	37	34
38	49	38
87	45	31
132	26	5
158	73	26
237	15	34
NaN	NaN	38
NaN	NaN	31
NaN	NaN	5
253	16	26
269	11	jack
280	13	kate
294	19	randall
314	15	kevin
