onset	duration	index
0	67	27
67	56	9
123	34	23
157	49	21
206	33	12
245	23	27
269	31	9
NaN	NaN	23
300	19	21
320	20	12
340	32	kevin
372	28	randall
400	20	jack
420	16	kate
