onset	duration	index
0	25	19
26	42	10
68	60	1
128	46	32
174	82	44
NaN	NaN	19
NaN	NaN	10
NaN	NaN	1
NaN	NaN	32
NaN	NaN	44
261	22	kevin
283	17	kate
300	14	jack
314	24	randall
