onset	duration	index
0	25	19
25	42	10
67	60	1
127	46	32
173	82	44
260	18	19
279	15	10
NaN	NaN	1
NaN	NaN	32
294	20	44
314	15	randall
329	21	kate
350	14	kevin
364	11	jack
