onset	duration	index
0	65	24
65	16	7
81	40	18
122	61	45
183	50	30
NaN	NaN	24
238	23	7
262	26	18
NaN	NaN	45
289	22	30
311	23	kevin
335	14	jack
349	12	kate
361	18	randall
