onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
161	44	46
205	28	47
NaN	NaN	48
NaN	NaN	NaN
NaN	NaN	NaN
233	38	jack
271	20	kate
291	22	kevin
313	15	randall
