onset	duration	index
0	65	24
66	16	7
82	40	18
123	61	45
184	50	30
239	57	24
NaN	NaN	7
297	18	18
315	28	45
343	31	30
375	18	randall
393	34	jack
428	32	kate
460	36	kevin
