onset	duration	index
0	56	33
57	8	6
65	49	22
114	56	14
171	36	28
213	10	33
NaN	NaN	6
223	17	22
240	17	14
257	11	28
269	11	jack
280	13	kate
294	22	randall
316	9	kevin
