onset	duration	index
0	37	34
37	49	38
86	45	31
131	26	5
157	73	26
236	40	34
NaN	NaN	38
NaN	NaN	31
277	36	5
314	83	26
398	25	jack
423	25	randall
448	15	kevin
464	23	kate
