onset	duration	index
0	43	35
44	28	29
73	29	2
102	13	25
116	80	43
NaN	NaN	35
NaN	NaN	29
NaN	NaN	2
202	33	25
236	36	43
273	34	jack
307	45	randall
353	26	kevin
380	43	kate
