onset	duration	index
0	65	24
66	16	7
82	40	18
123	61	45
184	50	30
239	36	24
NaN	NaN	7
275	25	18
301	60	45
361	52	30
413	20	kevin
433	26	kate
460	19	jack
479	11	randall
