onset	duration	index
0	40	39
40	32	15
72	32	36
104	68	42
173	61	11
NaN	NaN	39
239	19	15
NaN	NaN	36
258	15	42
273	14	11
287	30	kevin
317	29	randall
346	26	jack
372	27	kate
