onset	duration	index
0	56	33
56	8	6
64	49	22
113	56	14
169	36	28
210	19	33
NaN	NaN	6
229	15	22
245	20	14
266	17	28
283	19	randall
303	19	kate
322	19	kevin
341	9	jack
