onset	duration	index
0	37	34
37	49	38
86	45	31
132	26	5
158	73	26
236	15	34
NaN	NaN	38
251	19	31
NaN	NaN	5
NaN	NaN	26
271	12	randall
284	13	kate
297	11	jack
308	20	kevin
