scene,pair,condition,thought_before,thought_after,brain_sim_0,brain_sim_1,brain_sim_2,brain_sim_3,brain_sim_4,brain_sim_5,brain_sim_6,brain_sim_7,brain_sim_8,brain_sim_9,brain_sim_10,brain_sim_11,brain_sim_12,brain_sim_13,brain_sim_14,brain_sim_15,brain_sim_16,brain_sim_17,brain_sim_18,brain_sim_19,brain_sim_20,brain_sim_21,brain_sim_22,brain_sim_23,brain_sim_24,brain_sim_25,brain_sim_26,brain_sim_27,brain_sim_28,brain_sim_29,brain_sim_30,brain_sim_31,brain_sim_32,brain_sim_33,brain_sim_34,brain_sim_35,brain_sim_36,brain_sim_37,brain_sim_38,brain_sim_39,brain_sim_40,brain_sim_41,brain_sim_42,brain_sim_43,brain_sim_44,brain_sim_45,brain_sim_46,brain_sim_47,brain_sim_48,brain_sim_49,brain_sim_50,brain_sim_51,brain_sim_52,brain_sim_53,brain_sim_54,brain_sim_55,brain_sim_56,brain_sim_57,brain_sim_58,brain_sim_59,brain_sim_60,brain_sim_61,brain_sim_62,brain_sim_63,brain_sim_64,brain_sim_65,brain_sim_66,brain_sim_67,brain_sim_68,brain_sim_69,brain_sim_70,brain_sim_71,brain_sim_72,brain_sim_73,brain_sim_74,brain_sim_75,brain_sim_76,brain_sim_77,brain_sim_78,brain_sim_79,brain_sim_80,brain_sim_81,brain_sim_82,brain_sim_83,brain_sim_84,brain_sim_85,brain_sim_86,brain_sim_87,brain_sim_88,brain_sim_89,brain_sim_90,brain_sim_91,brain_sim_92,brain_sim_93,brain_sim_94,brain_sim_95,brain_sim_96,brain_sim_97,brain_sim_98,brain_sim_99,brain_sim_100,brain_sim_101,brain_sim_102,brain_sim_103,brain_sim_104,brain_sim_105,brain_sim_106,brain_sim_107,brain_sim_108,brain_sim_109,brain_sim_110,brain_sim_111,brain_sim_112,brain_sim_113,brain_sim_114,brain_sim_115
0,0,0,0.4594345986843109,0.43191176652908325,0.19540343806147575,0.26371437730267644,0.27080243080854416,0.3245833069086075,0.4696844220161438,0.055083200335502625,0.32935449481010437,-0.06362415850162506,-0.10425407066941261,0.7147197723388672,0.07020811142865568,0.22833174653351307,0.22278213500976562,0.1469794474542141,0.1801278293132782,-0.07615374028682709,0.22777429968118668,0.3623565286397934,-0.32568397372961044,0.09313382394611835,0.020992206409573555,0.27195070683956146,-0.11662846803665161,0.07868399005383253,0.019200250506401062,0.022293776273727417,-0.2762161009013653,0.19275319762527943,0.08922664821147919,0.038107206113636494,0.08773313648998737,0.27872005105018616,0.2664472162723541,0.19342723488807678,-0.05979764461517334,0.14387591928243637,-0.10264404118061066,0.13087177462875843,0.04503561556339264,-0.13272207230329514,0.164800226688385,0.46576690673828125,0.18071966990828514,0.11240929365158081,0.24394215270876884,-0.3044931944459677,0.21429647505283356,0.367877259850502,0.28390374034643173,-0.02541358768939972,0.5565323680639267,0.2897292524576187,0.40203655511140823,0.7366619408130646,0.29925766587257385,0.5839802473783493,0.02531399205327034,-0.28847950510680676,-0.28955091536045074,0.0753248780965805,0.6738194525241852,-0.28832273185253143,0.11078011989593506,0.07785308081656694,0.3332449495792389,0.14666378125548363,0.16862545814365149,0.07167656067758799,-0.1597001925110817,0.05204392038285732,-0.13372879475355148,0.3222281262278557,0.3823471888899803,-0.09667346626520157,0.31740175746381283,-0.3325203135609627,-0.38634660840034485,0.04058724641799927,0.22379504144191742,0.10331327468156815,0.278036504983902,0.47302649915218353,0.18191440403461456,0.3371462821960449,0.45451023802161217,0.10518117994070053,0.08420800417661667,0.2625160962343216,0.2840132415294647,0.42819541692733765,0.07223028689622879,0.28247518837451935,-0.07317378092557192,0.2632024362683296,0.39703282713890076,0.4710761159658432,0.16273918002843857,0.10228770226240158,0.019391320645809174,0.47592659294605255,0.047611456364393234,-0.1764213889837265,0.15558748692274094,0.10123064555227757,-0.1331953313201666,0.07681789435446262,-0.1149476021528244,0.06690123677253723,0.16834615916013718,0.06186872720718384,0.06942296773195267,-0.04048347659409046,0.04492007847875357,0.16161011159420013,-0.06294432282447815,-0.28010951541364193
0,1,0,0.48735567927360535,0.5196698307991028,0.23226706683635712,0.2527529373764992,0.20422133430838585,0.4635962247848511,0.557218462228775,0.6478828340768814,0.6086920499801636,0.4102362096309662,0.5905006229877472,0.6659915596246719,0.07779425382614136,0.14217195217497647,-0.26163554564118385,0.5336471050977707,0.29343119263648987,0.5471865981817245,0.23095376789569855,0.04119537025690079,0.47232984006404877,0.2048780843615532,-0.34353210031986237,-0.04075276479125023,0.33955792523920536,0.06093260645866394,0.3156122714281082,0.3236887902021408,0.35460348427295685,-0.08621132373809814,0.13309568911790848,0.2330637127161026,0.08568209409713745,-0.04448319226503372,0.39065420627593994,0.30530569702386856,0.36078330874443054,0.2506402060389519,0.19468256458640099,-0.18990952242165804,0.4633577913045883,0.4667044132947922,0.5168401896953583,0.6234237551689148,0.5589885711669922,0.5278483331203461,0.09374043717980385,0.28533435240387917,0.32532667368650436,0.07203116919845343,0.2912815436720848,0.1503315418958664,0.503426268696785,0.35364097356796265,0.1741070058196783,0.507897138595581,0.7356378138065338,0.35059332102537155,-0.11549950763583183,-0.1693522334098816,0.11409788578748703,0.19281693547964096,0.700084388256073,-0.18719127774238586,0.2143273875117302,-0.12861482612788677,0.3290032371878624,0.08173725008964539,0.7092786729335785,-0.3175440803170204,0.3095030188560486,0.1555074378848076,-0.012918636202812195,0.32552456855773926,-0.20254970155656338,0.4414597898721695,0.11620873212814331,0.12524016946554184,0.08383667841553688,-0.13049262389540672,0.37360280007123947,0.12434722110629082,-0.2160650882869959,0.4893343448638916,-0.22985102236270905,0.1772877313196659,-0.3369002789258957,-0.23095707595348358,0.41271889209747314,0.6355227530002594,0.05007476359605789,0.039219439029693604,0.4664655774831772,-0.1579248085618019,0.3517438303679228,0.22607238637283444,0.20932617783546448,0.22454293072223663,0.4488043487071991,-0.11539792269468307,0.25606962479650974,0.6792401075363159,-0.10299786180257797,-0.24446010030806065,-0.011617213487625122,0.04553595371544361,-0.0027554258704185486,0.2372293435037136,0.21692010760307312,0.07124896347522736,0.16759495809674263,-0.12164756655693054,-0.08260802924633026,-0.12044686824083328,-0.03842626139521599,-0.1952367089688778,-0.1091480404138565,0.0764361247420311
0,2,0,0.40735530853271484,0.3256223201751709,0.1267308834940195,-0.03156255930662155,0.2199481911957264,0.24719316512346268,0.1331108659505844,0.300150441005826,0.09810762852430344,-0.4020371548831463,0.08464434370398521,0.6492800712585449,-0.007361214607954025,0.039198351092636585,-0.0977124273777008,0.19399762153625488,0.10573339462280273,0.3248871937394142,0.322551716119051,-0.1282450035214424,-0.2634538859128952,0.09580434858798981,-0.02792659029364586,-0.21742853056639433,0.11596111487597227,-0.0947050079703331,-0.13597129518166184,-0.33656319975852966,-0.1998095428571105,-0.11576043255627155,-0.04029414802789688,0.14013340696692467,0.03447069227695465,0.003576427698135376,-0.07780666276812553,-0.07388616912066936,-0.06818525679409504,0.17214494571089745,-0.0543990358710289,0.20729046314954758,0.5595846027135849,-0.1539917290210724,0.5518898367881775,0.7270876169204712,0.1082838848233223,0.34290625154972076,-0.004363685846328735,-0.17573369294404984,0.12740784883499146,0.14423280954360962,0.204864963889122,0.13712280616164207,0.3255159258842468,-0.11306121572852135,0.02639581263065338,0.4925740212202072,0.4180764704942703,0.4905661940574646,0.14088052371516824,-0.3594086691737175,-0.2264019986614585,0.20698116160929203,0.6161763966083527,-0.037602826952934265,-0.07250896096229553,-0.20563329011201859,-0.2904034871608019,0.06395924836397171,0.3305709511041641,-0.25388020277023315,-0.21464580297470093,0.04151154961436987,-0.21640834212303162,-0.11344430223107338,0.09940128028392792,0.007702730596065521,0.30210819840431213,-0.03447554260492325,-0.12926582247018814,0.07410548999905586,-0.25551265478134155,0.008285880088806152,0.06347170099616051,-0.10032014362514019,0.12443728558719158,0.257821012288332,-0.13072391599416733,-0.1868402361869812,0.0574558200314641,0.22553879022598267,0.28302914649248123,-0.021883398294448853,0.33750490844249725,-0.3076808932237327,0.029595792293548584,-0.13346999883651733,0.13765729777514935,0.31116103380918503,0.2504003793001175,0.02136046253144741,0.33859994262456894,0.518782839179039,0.12159853056073189,0.10782872140407562,-0.1815454661846161,0.09363134577870369,0.12932704761624336,-0.09731785207986832,-0.10842393711209297,0.073512502014637,0.022991761565208435,-0.18533111363649368,0.2088354453444481,-0.1977536417543888,0.08353060483932495,0.0337584987282753,-0.2665387913584709,-0.1967651667073369
0,3,0,,,0.2736048810184002,0.15342862624675035,-0.0247013121843338,0.5413545072078705,0.4353746622800827,0.5264925062656403,0.4809221774339676,-0.5373985469341278,0.03515026718378067,0.6958866119384766,-0.21462371945381165,-0.3201218545436859,-0.005373165011405945,0.2269655019044876,0.21612679213285446,0.39180856943130493,0.008630320429801941,-0.18005043640732765,0.3154992312192917,0.09218538552522659,-0.24556227028369904,0.013218212872743607,0.10043147206306458,-0.17694534361362457,0.11150911822915077,0.23750020563602448,0.3500097244977951,0.08965035527944565,0.21986693888902664,-0.39701860398054123,0.3070070520043373,-0.0014193132519721985,0.097134318202734,-0.017726972699165344,0.15375490486621857,-0.02989550679922104,0.09038160741329193,0.12998204305768013,0.18390288949012756,0.09631266444921494,0.5812516212463379,0.6729579269886017,0.06467333063483238,0.6382782161235809,0.23407410830259323,-0.06822652742266655,0.3482920378446579,0.12132306396961212,0.23846900463104248,0.2473568543791771,0.38281573355197906,0.6080752611160278,0.18265344947576523,0.5595540404319763,0.4960900694131851,0.5103714689612389,-0.24137398041784763,-0.3623152878135443,-0.06867693364620209,0.03213252127170563,0.6540438234806061,-0.2281031757593155,0.010440517216920853,0.11102543026208878,0.30767977237701416,-0.07491583609953523,0.4353734701871872,-0.17801983654499054,0.11346334964036942,0.3157106414437294,0.20121703296899796,0.35151418298482895,0.4367419071495533,0.2633068785071373,-0.2637119749560952,0.12652910500764847,0.025138869881629944,-0.16066300123929977,-0.009922683238983154,0.30176059529185295,-0.09073499590158463,0.4136195331811905,0.1072613000869751,-0.0686817467212677,-0.33483510464429855,-0.10544240474700928,0.28086670860648155,0.3376246951520443,0.009318141266703606,-0.1217905692756176,0.16534529719501734,-0.15730006247758865,-0.09899752587080002,-0.15410421788692474,-0.29385700076818466,0.3121195174753666,0.46310587227344513,0.12167138233780861,0.5909826308488846,0.10164415091276169,0.25077617913484573,0.09617103263735771,0.057095229625701904,0.08572081103920937,0.14886727929115295,0.13923802226781845,-0.031802788376808167,-0.38765621185302734,0.08388303965330124,0.0353260887786746,0.07200362533330917,-0.16062281071208417,0.06817689910531044,-0.012316687032580376,0.010895133018493652,-0.25621869415044785
0,4,0,0.4320144057273865,0.4361702799797058,0.4043472483754158,0.006457269191741943,0.5505484789609909,0.3994370251893997,0.3418561518192291,0.18301785737276077,0.34317367523908615,0.3028770387172699,0.17038792744278908,0.7108906805515289,0.39886777475476265,0.1183339711278677,-0.24561496078968048,0.20723477751016617,0.22515218704938889,0.2677510604262352,0.07290409505367279,0.11365565657615662,-0.038938507437705994,0.04384581744670868,0.03493119776248932,0.08859043754637241,0.16562313586473465,0.14445782266557217,0.35648295283317566,0.052422910928726196,0.033568374812603,-0.09228410571813583,0.04898287355899811,-0.010482259094715118,0.16444360837340355,-0.12477068044245243,0.2223758026957512,0.11302341427654028,0.2985117509961128,0.15478533506393433,0.21963700652122498,-0.20144497603178024,0.35548068583011627,-0.17388487979769707,0.28280772268772125,0.4242047443985939,0.38553954660892487,0.4695505052804947,0.26599736511707306,0.30600935220718384,0.36683356016874313,0.24928971379995346,-0.015199951827526093,0.33308108150959015,0.633735716342926,0.45703640580177307,0.46433788537979126,0.46684029698371887,0.20135580003261566,0.3200441524386406,0.17321251891553402,-0.07344961911439896,-0.07476599514484406,0.006750843953341246,0.7397218346595764,0.17832395434379578,-0.05003850534558296,0.08721723780035973,0.33953438699245453,0.18461134284734726,0.5096387714147568,-0.10669273138046265,0.03234821557998657,0.19058504793792963,-0.2176516205072403,0.07518450915813446,-0.11914567649364471,0.33811407699249685,-0.036699178628623486,0.07398208975791931,0.012762103229761124,0.15180928818881512,0.054250605404376984,0.35238703340291977,0.10642950236797333,0.46398040652275085,0.09734205529093742,0.2904937118291855,-0.4606456458568573,-0.16893593594431877,0.506673589348793,0.6756909191608429,0.33147822320461273,0.06733836233615875,0.44396793842315674,-0.11546288803219795,0.22291291132569313,0.1697416789829731,0.48872266709804535,0.2757979556918144,0.17252878844738007,0.41609877347946167,0.2528233788907528,0.6586275696754456,0.13708640821278095,0.2787010073661804,0.0037473849952220917,0.00040667876601219177,-0.12523029558360577,0.2798067145049572,-0.05693755857646465,0.28006769716739655,-0.03280808590352535,-0.037012916058301926,-0.22769427485764027,0.007477635517716408,-0.2137104868888855,0.1439255066215992,0.22507696598768234,0.30637919157743454
0,5,0,0.6386465430259705,0.5477191805839539,0.2236953228712082,0.17902087420225143,0.3400576487183571,0.42991095781326294,0.1918727084994316,0.5592869073152542,0.4356403648853302,0.2587083913385868,0.4479708597064018,0.7725146412849426,0.032648797146975994,0.33395640552043915,-0.22161998599767685,0.09049661830067635,-0.10608290135860443,0.07368804514408112,-0.21055526286363602,0.39946767687797546,0.08657229319214821,0.04651463031768799,-0.11298979073762894,0.2474898099899292,0.017272666096687317,-0.07477928698062897,0.058270588517189026,-0.108203599229455,-0.12476695282384753,0.27712424099445343,0.04799444228410721,0.11618725955486298,-0.2985192649066448,-0.053690340369939804,0.16103389486670494,-0.47567881643772125,-0.1800856739282608,0.18082779413089156,0.40529228933155537,-0.026172295212745667,-0.1608239859342575,0.06068206578493118,-0.11603866517543793,0.10531504452228546,-0.33097355999052525,-0.19963299483060837,-0.37830907106399536,-0.03162219375371933,-0.40094684064388275,0.3628466948866844,0.24618370831012726,0.26320577785372734,0.44549979269504547,0.4852232187986374,0.38130542635917664,0.4873690903186798,0.6420149505138397,0.4356227144598961,-0.14240791648626328,0.0123586505651474,0.20778443291783333,0.11738811305258423,0.7592360377311707,0.18496913462877274,0.06491574132815003,-0.12188386917114258,0.5309817045927048,-0.06706255674362183,0.13657573610544205,0.08862753584980965,-0.21095144748687744,0.007469683885574341,-0.22410361282527447,0.04753341991454363,-0.16278016194701195,0.21027213335037231,0.06665210798382759,0.14618109911680222,0.24455080926418304,0.10184936225414276,0.1997336968779564,0.1473367065191269,0.20308763533830643,0.2646813429892063,0.18797124177217484,0.1868935227394104,0.2138100266456604,0.18824566155672073,0.34473612904548645,-0.009064678102731705,0.4948997348546982,0.2546638697385788,0.06663426756858826,0.10292553901672363,0.2932876721024513,0.3434045910835266,0.275306086987257,0.5562426373362541,0.4050271362066269,0.32489093393087387,0.5271934270858765,0.5090907663106918,0.22437120601534843,-0.11601065844297409,0.19246544688940048,0.2726971432566643,-0.16299359500408173,0.15166651457548141,0.05772755085490644,0.02233787253499031,0.22206164710223675,0.017370693385601044,-0.025171050801873207,-0.11872483417391777,0.10527251288294792,-0.34554140677209944,0.07507426105439663,-0.0799453854560852
0,6,0,0.46994999051094055,0.5089148879051208,0.2202489897608757,0.15921864286065102,0.3296152460388839,0.2868098095059395,0.5590857118368149,0.48896221816539764,0.27101730555295944,-0.009916484355926514,0.0983959473669529,0.5432161241769791,-0.027112044394016266,-0.11229124665260315,-0.10344145074486732,0.4284447953104973,0.32973822206258774,0.46256421506404877,0.32773001585155725,-0.040888747200369835,0.07396011054515839,-0.14567478373646736,-0.16344904154539108,-0.22628743387758732,-0.07477732002735138,0.12443578243255615,0.08507414534687996,0.2608582153916359,0.019012823700904846,-0.352619007229805,0.3372443914413452,0.013231709599494934,0.10255974531173706,0.26420487463474274,-0.004877336323261261,0.40083249378949404,0.31614596769213676,0.1205643261782825,0.2133818157017231,0.04698525369167328,0.19213100522756577,-0.32907765998970717,0.5145009458065033,0.6998105347156525,0.1362024024128914,0.5786416083574295,0.33623552322387695,0.0875688437372446,0.5583603084087372,0.4401756525039673,0.5020235329866409,0.3425544202327728,0.22187720984220505,0.3931727260351181,0.5983692705631256,0.5040701627731323,0.6677917540073395,0.4094996452331543,-0.10359133780002594,-0.24190254509449005,0.421538881957531,0.23314808309078217,0.5113136470317841,0.20536792278289795,0.27087535709142685,0.07905015582218766,0.35566709376871586,0.15564930066466331,0.6875397861003876,0.23683296889066696,0.38581685721874237,0.27752599120140076,0.07442224305123091,0.3082054927945137,0.2839648872613907,-0.04818711802363396,0.639336422085762,0.4905759319663048,0.3898853240534663,-0.22394927591085434,-0.20693569630384445,0.4848848283290863,0.4596755728125572,0.48687679320573807,-0.23775537312030792,0.02409215271472931,0.11832644790410995,0.36799821350723505,0.3112641805782914,0.4559948891401291,0.2936970368027687,0.3493746891617775,0.04121438995935023,0.1754855178296566,0.2999952770769596,-0.00492442399263382,0.32945639453828335,0.7204195261001587,0.02883462980389595,0.03947828710079193,0.06681488454341888,0.28932228684425354,0.40076108276844025,-3.624521195888519e-05,-0.08463526982814074,0.06904379278421402,0.3562943935394287,-0.4327482208609581,0.1286708414554596,0.48781153559684753,0.023647762835025787,-0.23990419507026672,0.32055334746837616,0.1617034263908863,0.3043736983090639,0.1934770569205284,0.13257822394371033,-0.02145186811685562
0,7,0,0.47208622097969055,0.4643903076648712,0.4866305887699127,-0.0043520331382751465,0.17336969822645187,0.5364194512367249,0.7018282115459442,0.5798054337501526,0.46231819689273834,0.14540229737758636,0.050285890232771635,0.7415133416652679,0.06078233104199171,0.08929163962602615,0.25143759697675705,-0.2112840823829174,0.14731529355049133,0.23285735584795475,-0.2061922252178192,0.39730875194072723,0.19900495931506157,-0.08378168195486069,0.11244828626513481,-0.20126373693346977,-0.04122897982597351,-0.1356297880411148,0.34700818359851837,0.41274986416101456,0.0448455810546875,0.3153996616601944,0.06656217575073242,0.06937408447265625,-0.011310577392578125,0.36659836769104004,0.4591623693704605,0.39069271087646484,0.02461998164653778,-0.16315121203660965,-0.08823458990082145,0.35699477791786194,0.4434240013360977,-0.19948391616344452,0.6476712226867676,0.6864113211631775,0.5262906551361084,0.48316432535648346,0.31657208502292633,-0.05373808741569519,0.3517649173736572,0.10755450464785099,0.1849653758108616,0.4472302198410034,0.7101896703243256,0.37227632850408554,0.6151703894138336,0.5803211033344269,0.614653080701828,0.6218006312847137,0.10010943189263344,0.2627510651946068,0.3357577472925186,-0.05899267643690109,0.664949357509613,0.2916935123503208,0.04381035268306732,0.2896015793085098,0.7699134945869446,0.1935737244784832,0.28463609516620636,-0.13436373509466648,0.05070464313030243,0.16098984330892563,0.19699451699852943,0.382205992937088,0.33602967858314514,0.4052452892065048,0.2668049093335867,0.3183195283636451,0.08251242712140083,-0.006532628089189529,-0.09327322617173195,0.06977637112140656,0.13527390360832214,0.5210802555084229,0.14449715241789818,-0.12960435450077057,0.1358189433813095,0.2997095659375191,-0.2568112723529339,-0.02107749879360199,0.4527663141489029,0.2977716103196144,0.22749940678477287,-0.031120970845222473,0.5217771977186203,0.03457842208445072,0.5593116730451584,0.05137638747692108,0.5482097119092941,0.17912133783102036,0.440244197845459,0.6025335043668747,0.10971090383827686,-0.17775606364011765,0.19475673511624336,0.15137704461812973,0.06675077974796295,0.015075609553605318,0.24259887635707855,-0.18422893062233925,-0.052109079668298364,0.3084748685359955,0.039241764694452286,0.08764997869729996,-0.031769365072250366,0.019649598747491837,-0.048278242349624634,-0.07968683540821075
0,8,0,,,0.19380803033709526,0.15194844081997871,0.4539915733039379,0.3590444326400757,0.6224337369203568,0.511194258928299,0.16251065582036972,0.15497751533985138,0.011869452893733978,0.5908332765102386,0.3178461380302906,0.06445109657943249,0.013667277991771698,-0.04571285843849182,0.4137997180223465,0.2536199279129505,0.3028133176267147,-0.05242675542831421,0.18154745164792985,0.07126240059733391,0.1385536789894104,0.006663769483566284,0.44134950637817383,0.11187061667442322,0.11712610721588135,0.19193610548973083,0.21382224559783936,-0.22165551246143878,0.19532413687556982,-0.16668248176574707,0.20685753971338272,0.08323714882135391,0.282610678113997,-0.11971861124038696,0.07287471741437912,-0.02620585821568966,0.18390332162380219,-0.0436918530613184,0.15262248367071152,0.4243040382862091,0.585447758436203,0.5699968338012695,-0.14367913082242012,0.4918920397758484,-0.062285780906677246,0.12895023822784424,0.39297759532928467,0.4453618675470352,0.30746589601039886,0.28139226138591766,0.525931179523468,0.2122585028409958,0.57288958132267,0.43235913664102554,0.500007152557373,0.3008738160133362,-0.013834081590175629,-0.14246860146522522,0.21606460213661194,-0.12281239405274391,0.37292424589395523,0.12694872170686722,0.23978153616189957,0.07058484107255936,0.5052185952663422,0.28626362048089504,0.5256365537643433,0.05411244370043278,0.4997771084308624,0.699000358581543,0.316221222281456,0.6703915446996689,0.3695005625486374,0.42770373821258545,0.21415070071816444,0.44894398748874664,0.1821165829896927,-0.24232947826385498,0.048008810728788376,0.28193574398756027,0.004828905686736107,0.18958670273423195,0.4485001713037491,0.46820342540740967,0.29967221431434155,-0.20106758177280426,0.3678169623017311,0.28371327370405197,0.17774337530136108,0.4890222102403641,0.49342668056488037,0.009402677416801453,0.17503027245402336,-0.010811097919940948,0.3157419115304947,0.5562780797481537,0.016403179615736008,0.07219761237502098,0.20725078880786896,0.5301600396633148,0.08800024166703224,-0.1606742963194847,0.041177913546562195,0.4126003235578537,0.107823945581913,-0.00028689391911029816,0.05530747212469578,0.12839441373944283,0.19619081169366837,-0.24780245125293732,-0.05864350125193596,0.07060281001031399,-0.07463518157601357,-0.153486424125731,0.18464836105704308,0.11632496863603592
0,9,0,0.6565744280815125,0.42241889238357544,0.10405298322439194,0.2673982232809067,0.44927676022052765,0.3388891667127609,0.21624687314033508,0.3052779957652092,0.09984049201011658,0.4067237079143524,0.17875852342694998,0.5880026072263718,0.019790075719356537,0.13400400057435036,-0.11628224700689316,0.062430355697870255,0.31096281111240387,0.3954981863498688,-0.012556880712509155,-0.15865999460220337,-0.08150960877537727,-0.19098222628235817,-0.2517087496817112,0.05213813949376345,-0.17650711443275213,-0.03862334042787552,-0.15899647027254105,0.29863884299993515,-0.1661030352115631,0.14443008042871952,0.09009943157434464,-0.01668909192085266,0.13915809243917465,0.16172920912504196,-0.3890932723879814,-0.18381984531879425,0.19666960835456848,-0.06200353801250458,0.2751237843185663,0.11725950986146927,-0.058748087380081415,0.18868800438940525,0.20585733652114868,0.5093131065368652,0.10935120517387986,-0.19100063294172287,0.20366248488426208,0.0902910977602005,-0.1193117517977953,-0.08520442247390747,0.17573191970586777,0.3236279636621475,0.7385122179985046,0.31639406085014343,0.4990120679140091,0.4240468442440033,0.6206271350383759,0.27402056753635406,0.03160221874713898,-0.17455078661441803,-0.13107437826693058,-0.07323318719863892,0.6171549409627914,-0.3303650766611099,0.26038017868995667,-0.08836596831679344,0.5152775794267654,0.4683503657579422,0.38211846351623535,-0.11541926581412554,-0.34031661227345467,-0.1988515011034906,-0.07061750441789627,0.24057535827159882,0.05921167880296707,0.23443783074617386,0.3620906174182892,0.3114015907049179,-0.12411678582429886,-0.021268687210977077,0.09936683438718319,0.10959051549434662,-0.010935412719845772,0.11768386233597994,-0.2675598240457475,-0.2622290328145027,-0.21684030815958977,0.38984787464141846,0.2472510263323784,-0.04570271074771881,0.37314075976610184,-0.202872883528471,-0.33237478137016296,0.1973324716091156,-0.23901385068893433,0.013198725879192352,-0.10711455345153809,0.17858394980430603,0.044348493218421936,0.2519690468907356,0.32222941517829895,0.16232995316386223,-0.011783771216869354,-0.19921432435512543,0.10851563699543476,0.2592608630657196,0.26073262095451355,0.00425944197922945,-0.054772090166807175,0.3998580202460289,0.024242974817752838,0.37948422133922577,0.14058911241590977,0.08066518791019917,0.33356983959674835,-0.19177716970443726,-0.15116294170729816,0.11275342386215925
