similarity,distance,group,character,sub
0.3203875422477722,4,2,0,7
0.3718648850917816,1,2,0,7
0.4104765057563782,2,2,0,7
0.4325336813926697,3,2,0,7
0.42723023891448975,1,2,0,7
0.341779887676239,2,2,0,7
0.3438895642757416,1,2,0,7
0.5750257968902588,1,2,0,8
0.5344069600105286,2,2,0,8
0.473814994096756,3,2,0,8
0.4734576642513275,4,2,0,8
0.5719398260116577,5,2,0,8
0.46311095356941223,6,2,0,8
0.4501531720161438,7,2,0,8
0.4842965602874756,8,2,0,8
0.557659387588501,9,2,0,8
0.6288288235664368,1,2,0,8
0.5395179390907288,2,2,0,8
0.5679923295974731,3,2,0,8
0.5231007933616638,4,2,0,8
0.3580239415168762,5,2,0,8
0.4458588659763336,6,2,0,8
0.46581029891967773,7,2,0,8
0.4533328413963318,8,2,0,8
0.5848307013511658,1,2,0,8
0.5786080956459045,2,2,0,8
0.551633894443512,3,2,0,8
0.4256563186645508,4,2,0,8
0.4018273949623108,5,2,0,8
0.5437045097351074,6,2,0,8
0.48001769185066223,7,2,0,8
0.5959508419036865,1,2,0,8
0.5789735317230225,2,2,0,8
0.4815470576286316,3,2,0,8
0.5390728712081909,4,2,0,8
0.6252970099449158,5,2,0,8
0.471834272146225,6,2,0,8
0.5180786848068237,1,2,0,8
0.42627185583114624,2,2,0,8
0.4492793679237366,3,2,0,8
0.5671361684799194,4,2,0,8
0.47361114621162415,5,2,0,8
0.48593437671661377,1,2,0,8
0.3887118697166443,2,2,0,8
0.5477011799812317,3,2,0,8
0.5173935890197754,4,2,0,8
0.4223959445953369,1,2,0,8
0.49675118923187256,2,2,0,8
0.43448683619499207,3,2,0,8
0.4739949703216553,1,2,0,8
0.37946122884750366,2,2,0,8
0.47652125358581543,1,2,0,8
0.6417921185493469,1,2,0,9
0.542100727558136,2,2,0,9
0.582361102104187,3,2,0,9
0.5083106160163879,4,2,0,9
0.506305456161499,5,2,0,9
0.5731161832809448,6,2,0,9
0.47105979919433594,7,2,0,9
0.3589290678501129,8,2,0,9
0.3351176977157593,9,2,0,9
0.538991391658783,1,2,0,9
0.6039719581604004,2,2,0,9
0.44629746675491333,3,2,0,9
0.6473093628883362,4,2,0,9
0.470839262008667,5,2,0,9
0.3175557553768158,6,2,0,9
0.14994597434997559,7,2,0,9
0.1336590051651001,8,2,0,9
0.5614510178565979,1,2,0,9
0.5155432224273682,2,2,0,9
0.5844782590866089,3,2,0,9
0.4691169857978821,4,2,0,9
0.3432949483394623,5,2,0,9
0.28105735778808594,6,2,0,9
0.23628102242946625,7,2,0,9
0.5940450429916382,1,2,0,9
0.6915533542633057,2,2,0,9
0.470920205116272,3,2,0,9
0.3563772439956665,4,2,0,9
0.16325995326042175,5,2,0,9
0.18362316489219666,6,2,0,9
0.5136118531227112,1,2,0,9
0.4518091082572937,2,2,0,9
0.45887917280197144,3,2,0,9
0.26457250118255615,4,2,0,9
0.32737159729003906,5,2,0,9
0.4213401675224304,1,2,0,9
0.2548413872718811,2,2,0,9
0.13079345226287842,3,2,0,9
0.10531432926654816,4,2,0,9
0.4413146376609802,1,2,0,9
0.2705075144767761,2,2,0,9
0.3264571726322174,3,2,0,9
0.729643702507019,1,2,0,9
0.698789119720459,2,2,0,9
0.8477355241775513,1,2,0,9
0.4768689274787903,1,2,0,10
0.4131130874156952,2,2,0,10
0.3803178668022156,3,2,0,10
0.43019989132881165,4,2,0,10
0.4143211841583252,5,2,0,10
0.3514748215675354,6,2,0,10
0.2979603409767151,7,2,0,10
0.19016295671463013,8,2,0,10
0.29945334792137146,9,2,0,10
0.3279586732387543,1,2,0,10
0.4584050178527832,2,2,0,10
0.4571211338043213,3,2,0,10
0.6127079725265503,4,2,0,10
0.4552158713340759,5,2,0,10
0.5435089468955994,6,2,0,10
0.24685265123844147,7,2,0,10
0.39278191328048706,8,2,0,10
0.42151349782943726,1,2,0,10
0.35263344645500183,2,2,0,10
0.39879170060157776,3,2,0,10
0.5143588781356812,4,2,0,10
0.3898299038410187,5,2,0,10
0.2021091878414154,6,2,0,10
0.24699601531028748,7,2,0,10
0.42103731632232666,1,2,0,10
0.43244245648384094,2,2,0,10
0.4380912780761719,3,2,0,10
0.48956844210624695,4,2,0,10
0.3107965886592865,5,2,0,10
0.4169497489929199,6,2,0,10
0.5220831632614136,1,2,0,10
0.3656224310398102,2,2,0,10
0.5054858326911926,3,2,0,10
0.3980322480201721,4,2,0,10
0.6209771633148193,5,2,0,10
0.4020375609397888,1,2,0,10
0.4244846701622009,2,2,0,10
0.19963215291500092,3,2,0,10
0.5857688784599304,4,2,0,10
0.42719465494155884,1,2,0,10
0.2905629575252533,2,2,0,10
0.39857640862464905,3,2,0,10
0.5029229521751404,1,2,0,10
0.3734005391597748,2,2,0,10
0.24691860377788544,1,2,0,10
0.5106249451637268,1,3,0,0
0.4582448899745941,2,3,0,0
0.3045964539051056,3,3,0,0
0.10401499271392822,4,3,0,0
0.10931396484375,5,3,0,0
0.29321473836898804,6,3,0,0
0.17513109743595123,7,3,0,0
0.008750387467443943,8,3,0,0
0.3716702163219452,9,3,0,0
0.4732365906238556,1,3,0,0
0.18357422947883606,2,3,0,0
0.3850601017475128,3,3,0,0
0.2361619770526886,4,3,0,0
0.10711576789617538,5,3,0,0
0.1741030514240265,6,3,0,0
0.17995958030223846,7,3,0,0
0.3625132143497467,8,3,0,0
0.5761176943778992,1,3,0,0
0.23463241755962372,2,3,0,0
0.09382504969835281,3,3,0,0
0.16677483916282654,4,3,0,0
0.21107499301433563,5,3,0,0
0.06972064077854156,6,3,0,0
0.47081270813941956,7,3,0,0
0.1173965111374855,1,3,0,0
0.049967844039201736,2,3,0,0
0.07021663337945938,3,3,0,0
0.19436638057231903,4,3,0,0
0.07545094192028046,5,3,0,0
0.4274119734764099,6,3,0,0
0.6344733834266663,1,3,0,0
0.06149186193943024,2,3,0,0
0.3797595798969269,3,3,0,0
0.42906391620635986,4,3,0,0
0.23898322880268097,5,3,0,0
0.12829546630382538,1,3,0,0
0.38100045919418335,2,3,0,0
0.5619814991950989,3,3,0,0
0.12203925848007202,4,3,0,0
0.00167944747954607,1,3,0,0
0.06610064953565598,2,3,0,0
0.03092081844806671,3,3,0,0
0.44476279616355896,1,3,0,0
0.12008318305015564,2,3,0,0
0.1037895530462265,1,3,0,0
0.48280197381973267,1,3,0,1
0.5829156041145325,2,3,0,1
0.658574104309082,3,3,0,1
0.4771082103252411,4,3,0,1
0.5762954950332642,5,3,0,1
0.4079360067844391,6,3,0,1
0.3049907684326172,7,3,0,1
0.29079005122184753,8,3,0,1
0.4856293201446533,9,3,0,1
0.4973450303077698,1,3,0,1
0.4693959653377533,2,3,0,1
0.5621322989463806,3,3,0,1
0.5548185110092163,4,3,0,1
0.45501309633255005,5,3,0,1
0.5859782695770264,6,3,0,1
0.5764966607093811,7,3,0,1
0.498218297958374,8,3,0,1
0.49495822191238403,1,3,0,1
0.5861660838127136,2,3,0,1
0.5529258847236633,3,3,0,1
0.5546525120735168,4,3,0,1
0.38852930068969727,5,3,0,1
0.43463221192359924,6,3,0,1
0.6106821298599243,7,3,0,1
0.48936963081359863,1,3,0,1
0.6286526918411255,2,3,0,1
0.475296288728714,3,3,0,1
0.27419227361679077,4,3,0,1
0.3186418116092682,5,3,0,1
0.46312958002090454,6,3,0,1
0.47693338990211487,1,3,0,1
0.48656055331230164,2,3,0,1
0.27825284004211426,3,3,0,1
0.3991691470146179,4,3,0,1
0.5995063185691833,5,3,0,1
0.5818348526954651,1,3,0,1
0.45449721813201904,2,3,0,1
0.48968297243118286,3,3,0,1
0.5001803040504456,4,3,0,1
0.36013755202293396,1,3,0,1
0.45259368419647217,2,3,0,1
0.520474910736084,3,3,0,1
0.7982280850410461,1,3,0,1
0.3108787536621094,2,3,0,1
0.3526478409767151,1,3,0,1
0.5504758954048157,1,3,0,2
0.49388113617897034,2,3,0,2
0.45116403698921204,3,3,0,2
0.5119454264640808,4,3,0,2
0.4807128608226776,5,3,0,2
0.4440346360206604,6,3,0,2
0.3372740149497986,7,3,0,2
0.4617515206336975,8,3,0,2
0.47240209579467773,9,3,0,2
0.5564278364181519,1,3,0,2
0.5165744423866272,2,3,0,2
0.6397846937179565,3,3,0,2
0.5928553342819214,4,3,0,2
0.6160231828689575,5,3,0,2
0.3045300841331482,6,3,0,2
0.5814483761787415,7,3,0,2
0.5593948364257812,8,3,0,2
0.661204993724823,1,3,0,2
0.6350117325782776,2,3,0,2
0.5657229423522949,3,3,0,2
0.5715113878250122,4,3,0,2
0.5983861684799194,5,3,0,2
0.710955023765564,6,3,0,2
0.602434515953064,7,3,0,2
0.44503307342529297,1,3,0,2
0.4482346475124359,2,3,0,2
0.5851147770881653,3,3,0,2
0.4011436104774475,4,3,0,2
0.5522681474685669,5,3,0,2
0.5379729866981506,6,3,0,2
0.5662470459938049,1,3,0,2
0.6404765844345093,2,3,0,2
0.4648961126804352,3,3,0,2
0.6938908100128174,4,3,0,2
0.5817710161209106,5,3,0,2
0.5890828967094421,1,3,0,2
0.49148112535476685,2,3,0,2
0.6363330483436584,3,3,0,2
0.5191699266433716,4,3,0,2
0.3898746967315674,1,3,0,2
0.6257202625274658,2,3,0,2
0.615243136882782,3,3,0,2
0.6450130343437195,1,3,0,2
0.3911842107772827,2,3,0,2
0.592994213104248,1,3,0,2
,1,3,0,3
,2,3,0,3
,3,3,0,3
,4,3,0,3
,5,3,0,3
,6,3,0,3
,7,3,0,3
,8,3,0,3
,9,3,0,3
,1,3,0,3
,2,3,0,3
,3,3,0,3
,4,3,0,3
,5,3,0,3
,6,3,0,3
,7,3,0,3
,8,3,0,3
,1,3,0,3
,2,3,0,3
,3,3,0,3
,4,3,0,3
,5,3,0,3
,6,3,0,3
,7,3,0,3
,1,3,0,3
,2,3,0,3
,3,3,0,3
,4,3,0,3
,5,3,0,3
,6,3,0,3
,1,3,0,3
,2,3,0,3
,3,3,0,3
,4,3,0,3
,5,3,0,3
,1,3,0,3
,2,3,0,3
,3,3,0,3
,4,3,0,3
,1,3,0,3
,2,3,0,3
,3,3,0,3
,1,3,0,3
,2,3,0,3
,1,3,0,3
0.2703844904899597,1,3,0,4
0.3006210923194885,2,3,0,4
0.5121327638626099,3,3,0,4
0.3916339874267578,4,3,0,4
0.405678927898407,5,3,0,4
0.3518680930137634,6,3,0,4
0.37987008690834045,7,3,0,4
0.250963032245636,8,3,0,4
0.3389438986778259,9,3,0,4
0.4089627265930176,1,3,0,4
0.49055910110473633,2,3,0,4
0.4285742938518524,3,3,0,4
0.29496240615844727,4,3,0,4
0.25176602602005005,5,3,0,4
0.5008172988891602,6,3,0,4
0.3339765965938568,7,3,0,4
0.4340490400791168,8,3,0,4
0.5231066942214966,1,3,0,4
0.5843901634216309,2,3,0,4
0.4472538232803345,3,3,0,4
0.5243622064590454,4,3,0,4
0.3565259575843811,5,3,0,4
0.3219684362411499,6,3,0,4
0.5674619674682617,7,3,0,4
0.47937819361686707,1,3,0,4
0.5627073645591736,2,3,0,4
0.49511003494262695,3,3,0,4
0.4827262759208679,4,3,0,4
0.29423534870147705,5,3,0,4
0.4407716989517212,6,3,0,4
0.43205079436302185,1,3,0,4
0.46390068531036377,2,3,0,4
0.41222304105758667,3,3,0,4
0.35535895824432373,4,3,0,4
0.5922814607620239,5,3,0,4
0.3346605896949768,1,3,0,4
0.24920839071273804,2,3,0,4
0.3352714776992798,3,3,0,4
0.3046446740627289,4,3,0,4
0.37595558166503906,1,3,0,4
0.21316027641296387,2,3,0,4
0.4441312551498413,3,3,0,4
0.22828534245491028,1,3,0,4
0.499753475189209,2,3,0,4
0.4226873517036438,1,3,0,4
0.4407181143760681,1,3,0,5
0.4279307723045349,2,3,0,5
0.38119906187057495,3,3,0,5
0.3679819703102112,4,3,0,5
0.41433513164520264,5,3,0,5
0.5079788565635681,6,3,0,5
0.42414194345474243,7,3,0,5
0.37292954325675964,8,3,0,5
0.24760586023330688,9,3,0,5
0.5629531741142273,1,3,0,5
0.5690572261810303,2,3,0,5
0.6056975722312927,3,3,0,5
0.6190964579582214,4,3,0,5
0.5078727602958679,5,3,0,5
0.4913572669029236,6,3,0,5
0.4969647526741028,7,3,0,5
0.2899435758590698,8,3,0,5
0.4375631511211395,1,3,0,5
0.6511227488517761,2,3,0,5
0.613846480846405,3,3,0,5
0.5719680786132812,4,3,0,5
0.5479485988616943,5,3,0,5
0.49197059869766235,6,3,0,5
0.22217226028442383,7,3,0,5
0.4931367337703705,1,3,0,5
0.5382379293441772,2,3,0,5
0.37982094287872314,3,3,0,5
0.6220611929893494,4,3,0,5
0.4628939628601074,5,3,0,5
0.2535746693611145,6,3,0,5
0.6344258785247803,1,3,0,5
0.48028329014778137,2,3,0,5
0.6095539331436157,3,3,0,5
0.542741060256958,4,3,0,5
0.2651439607143402,5,3,0,5
0.4994391202926636,1,3,0,5
0.7172611355781555,2,3,0,5
0.7201542258262634,3,3,0,5
0.3976224660873413,4,3,0,5
0.3378062844276428,1,3,0,5
0.5061037540435791,2,3,0,5
0.35135358572006226,3,3,0,5
0.6430246233940125,1,3,0,5
0.35641953349113464,2,3,0,5
0.3578607738018036,1,3,0,5
0.6532393097877502,1,3,0,6
0.6174295544624329,2,3,0,6
0.6438251733779907,3,3,0,6
0.35969310998916626,4,3,0,6
0.5891101956367493,5,3,0,6
0.4974190592765808,6,3,0,6
0.5601682662963867,7,3,0,6
0.5633465051651001,8,3,0,6
0.5274057984352112,9,3,0,6
0.5958943963050842,1,3,0,6
0.6023613810539246,2,3,0,6
0.37580984830856323,3,3,0,6
0.6036906838417053,4,3,0,6
0.5000274181365967,5,3,0,6
0.6057446599006653,6,3,0,6
0.6048766374588013,7,3,0,6
0.4771513342857361,8,3,0,6
0.635515570640564,1,3,0,6
0.35477572679519653,2,3,0,6
0.5918639898300171,3,3,0,6
0.4380928575992584,4,3,0,6
0.698453426361084,5,3,0,6
0.5583525896072388,6,3,0,6
0.518414318561554,7,3,0,6
0.3419162631034851,1,3,0,6
0.7078897953033447,2,3,0,6
0.5053361654281616,3,3,0,6
0.7509480714797974,4,3,0,6
0.5304837822914124,5,3,0,6
0.574293851852417,6,3,0,6
0.4136474132537842,1,3,0,6
0.40851885080337524,2,3,0,6
0.28966736793518066,3,3,0,6
0.25745689868927,4,3,0,6
0.2078692764043808,5,3,0,6
0.4022439122200012,1,3,0,6
0.6320066452026367,2,3,0,6
0.5349416732788086,3,3,0,6
0.5033774375915527,4,3,0,6
0.40376973152160645,1,3,0,6
0.39494794607162476,2,3,0,6
0.37076568603515625,3,3,0,6
0.5416279435157776,1,3,0,6
0.619407594203949,2,3,0,6
0.45263269543647766,1,3,0,6
0.5742161870002747,1,3,0,7
0.43458160758018494,2,3,0,7
0.42547476291656494,3,3,0,7
0.27611544728279114,4,3,0,7
0.44042834639549255,5,3,0,7
0.33693262934684753,6,3,0,7
0.4525763690471649,7,3,0,7
0.06629838794469833,8,3,0,7
0.41275376081466675,9,3,0,7
0.5814588069915771,1,3,0,7
0.4957965314388275,2,3,0,7
0.3828834891319275,3,3,0,7
0.5998370051383972,4,3,0,7
0.5042765736579895,5,3,0,7
0.6153903007507324,6,3,0,7
0.354828804731369,7,3,0,7
0.5546139478683472,8,3,0,7
0.37745827436447144,1,3,0,7
0.3316349983215332,2,3,0,7
0.46752601861953735,3,3,0,7
0.45427608489990234,4,3,0,7
0.427029013633728,5,3,0,7
0.15277943015098572,6,3,0,7
0.48782193660736084,7,3,0,7
0.32410040497779846,1,3,0,7
0.38859784603118896,2,3,0,7
0.43836724758148193,3,3,0,7
0.3490467071533203,4,3,0,7
0.16533949971199036,5,3,0,7
0.5927814841270447,6,3,0,7
0.43892741203308105,1,3,0,7
0.3756299614906311,2,3,0,7
0.3023802936077118,3,3,0,7
0.5117946863174438,4,3,0,7
0.3341701328754425,5,3,0,7
0.4399639964103699,1,3,0,7
0.5094295740127563,2,3,0,7
0.3270556628704071,3,3,0,7
0.5018463134765625,4,3,0,7
0.3873480558395386,1,3,0,7
0.38921859860420227,2,3,0,7
0.5165042281150818,3,3,0,7
0.27008891105651855,1,3,0,7
0.45837536454200745,2,3,0,7
0.3569740056991577,1,3,0,7
0.39706265926361084,1,3,0,8
0.2812901437282562,2,3,0,8
0.47748011350631714,3,3,0,8
0.2683577835559845,4,3,0,8
0.3702864646911621,5,3,0,8
0.41435378789901733,6,3,0,8
0.3702864646911621,7,3,0,8
0.34795376658439636,8,3,0,8
0.44650983810424805,9,3,0,8
0.36218810081481934,1,3,0,8
0.5465158224105835,2,3,0,8
0.2866542935371399,3,3,0,8
0.38952165842056274,4,3,0,8
0.5560144186019897,5,3,0,8
0.38952165842056274,6,3,0,8
0.38548409938812256,7,3,0,8
0.5791138410568237,8,3,0,8
0.29481348395347595,1,3,0,8
0.7041712999343872,2,3,0,8
0.7424686551094055,3,3,0,8
0.20225092768669128,4,3,0,8
0.7424686551094055,5,3,0,8
0.7353826761245728,6,3,0,8
0.23126496374607086,7,3,0,8
0.1294506937265396,1,3,0,8
0.2395668774843216,2,3,0,8
0.4819997549057007,3,3,0,8
0.2395668774843216,4,3,0,8
0.22830238938331604,5,3,0,8
0.6015939712524414,6,3,0,8
0.8360068798065186,1,3,0,8
0.17815643548965454,2,3,0,8
0.8360068798065186,3,3,0,8
0.8351539373397827,4,3,0,8
0.17329975962638855,5,3,0,8
0.2915039360523224,1,3,0,8
1.0000001192092896,2,3,0,8
0.9829601645469666,3,3,0,8
0.28761085867881775,4,3,0,8
0.2915039360523224,1,3,0,8
0.2705579400062561,2,3,0,8
0.5827192664146423,3,3,0,8
0.9829601645469666,1,3,0,8
0.28761085867881775,2,3,0,8
0.2707183063030243,1,3,0,8
0.45132976770401,1,3,0,9
0.42208388447761536,2,3,0,9
0.42202627658843994,3,3,0,9
0.3033272325992584,4,3,0,9
0.4041898846626282,5,3,0,9
0.3394392132759094,6,3,0,9
0.450654536485672,7,3,0,9
0.32907411456108093,8,3,0,9
0.4495793581008911,9,3,0,9
0.4965739846229553,1,3,0,9
0.4109005928039551,2,3,0,9
0.49958428740501404,3,3,0,9
0.27221572399139404,4,3,0,9
0.42643073201179504,5,3,0,9
0.29349368810653687,6,3,0,9
0.3124714195728302,7,3,0,9
0.5120061039924622,8,3,0,9
0.3943396508693695,1,3,0,9
0.45808136463165283,2,3,0,9
0.3972030580043793,3,3,0,9
0.2898932695388794,4,3,0,9
0.4204447865486145,5,3,0,9
0.33739185333251953,6,3,0,9
0.36399605870246887,7,3,0,9
0.18313445150852203,1,3,0,9
0.5134947299957275,2,3,0,9
0.16612397134304047,3,3,0,9
0.454068124294281,4,3,0,9
0.4403238892555237,5,3,0,9
0.33174484968185425,6,3,0,9
0.0627606064081192,1,3,0,9
0.2877265214920044,2,3,0,9
0.08603263646364212,3,3,0,9
0.1082720160484314,4,3,0,9
0.5031188130378723,5,3,0,9
0.1854071021080017,1,3,0,9
0.8302060961723328,2,3,0,9
0.7067297697067261,3,3,0,9
0.2638470530509949,4,3,0,9
0.22128690779209137,1,3,0,9
0.1541401445865631,2,3,0,9
0.3463296890258789,3,3,0,9
0.6443541646003723,1,3,0,9
0.2992146611213684,2,3,0,9
0.17241524159908295,1,3,0,9
0.4877145290374756,1,1,1,0
0.5493540167808533,2,1,1,0
0.3951665759086609,3,1,1,0
0.49281176924705505,4,1,1,0
0.48444750905036926,5,1,1,0
0.4459141790866852,6,1,1,0
0.4695233404636383,7,1,1,0
0.4591995179653168,8,1,1,0
0.43427908420562744,9,1,1,0
0.6065465211868286,1,1,1,0
0.34040042757987976,2,1,1,0
0.47847920656204224,3,1,1,0
0.4002564549446106,4,1,1,0
0.5165509581565857,5,1,1,0
0.4357895851135254,6,1,1,0
0.5809311866760254,7,1,1,0
0.43021392822265625,8,1,1,0
0.5399317741394043,1,1,1,0
0.5953978896141052,2,1,1,0
0.5553048849105835,3,1,1,0
0.5930389165878296,4,1,1,0
0.6223242282867432,5,1,1,0
0.5865848660469055,6,1,1,0
0.6035531759262085,7,1,1,0
0.6693904399871826,1,1,1,0
0.5499060750007629,2,1,1,0
0.5013142228126526,3,1,1,0
0.5381335616111755,4,1,1,0
0.4227057099342346,5,1,1,0
0.559505045413971,6,1,1,0
0.45840489864349365,1,1,1,0
0.4207483232021332,2,1,1,0
0.5952467918395996,3,1,1,0
0.45406773686408997,4,1,1,0
0.5739778876304626,5,1,1,0
0.5155505537986755,1,1,1,0
0.48999685049057007,2,1,1,0
0.48513203859329224,3,1,1,0
0.5171307325363159,4,1,1,0
0.5530077219009399,1,1,1,0
0.720995306968689,2,1,1,0
0.501451849937439,3,1,1,0
0.5862734317779541,1,1,1,0
0.6047215461730957,2,1,1,0
0.5127240419387817,1,1,1,0
0.3531001806259155,1,1,1,1
0.6292581558227539,2,1,1,1
0.46518149971961975,3,1,1,1
0.48006671667099,4,1,1,1
0.38072842359542847,5,1,1,1
0.5555423498153687,6,1,1,1
0.4325030744075775,7,1,1,1
0.40941187739372253,8,1,1,1
0.4840869605541229,9,1,1,1
0.3510764241218567,1,1,1,1
0.1234988421201706,2,1,1,1
0.20299357175827026,3,1,1,1
0.21921506524085999,4,1,1,1
0.3561365008354187,5,1,1,1
0.2876582741737366,6,1,1,1
0.32164984941482544,7,1,1,1
0.2353246957063675,8,1,1,1
0.6236554384231567,1,1,1,1
0.5138970017433167,2,1,1,1
0.45909008383750916,3,1,1,1
0.5539039373397827,4,1,1,1
0.5478120446205139,5,1,1,1
0.4052213430404663,6,1,1,1
0.4725547432899475,7,1,1,1
0.44227534532546997,1,1,1,1
0.5838239789009094,2,1,1,1
0.49176734685897827,3,1,1,1
0.5758985280990601,4,1,1,1
0.252697229385376,5,1,1,1
0.48138952255249023,6,1,1,1
0.44853484630584717,1,1,1,1
0.39688640832901,2,1,1,1
0.4450528621673584,3,1,1,1
0.4246295094490051,4,1,1,1
0.4670303463935852,5,1,1,1
0.4502944350242615,1,1,1,1
0.6227118372917175,2,1,1,1
0.2692811191082001,3,1,1,1
0.5670921206474304,4,1,1,1
0.47626471519470215,1,1,1,1
0.3480415642261505,2,1,1,1
0.5460240840911865,3,1,1,1
0.2673536539077759,1,1,1,1
0.5969786643981934,2,1,1,1
0.23706519603729248,1,1,1,1
0.5171214938163757,1,1,1,2
0.41883939504623413,2,1,1,2
0.5179563164710999,3,1,1,2
0.37131160497665405,4,1,1,2
0.5628917217254639,5,1,1,2
0.5177671909332275,6,1,1,2
0.4838055968284607,7,1,1,2
0.3844068646430969,8,1,1,2
0.5784419775009155,9,1,1,2
0.440703421831131,1,1,1,2
0.35708874464035034,2,1,1,2
0.45814523100852966,3,1,1,2
0.4279526472091675,4,1,1,2
0.3590879440307617,5,1,1,2
0.39710739254951477,6,1,1,2
0.401083767414093,7,1,1,2
0.5449231266975403,8,1,1,2
0.642322301864624,1,1,1,2
0.5188196897506714,2,1,1,2
0.602261483669281,3,1,1,2
0.5327510833740234,4,1,1,2
0.5260552167892456,5,1,1,2
0.4301021099090576,6,1,1,2
0.42183631658554077,7,1,1,2
0.43972623348236084,1,1,1,2
0.5650052428245544,2,1,1,2
0.7279170751571655,3,1,1,2
0.537010133266449,4,1,1,2
0.5656476616859436,5,1,1,2
0.4916166663169861,6,1,1,2
0.4841463565826416,1,1,1,2
0.4658067524433136,2,1,1,2
0.5508453845977783,3,1,1,2
0.37053942680358887,4,1,1,2
0.4828076660633087,5,1,1,2
0.4840143620967865,1,1,1,2
0.45995575189590454,2,1,1,2
0.4033125340938568,3,1,1,2
0.48309212923049927,4,1,1,2
0.6422613263130188,1,1,1,2
0.6167363524436951,2,1,1,2
0.5440605878829956,3,1,1,2
0.43108895421028137,1,1,1,2
0.5017913579940796,2,1,1,2
0.40321874618530273,1,1,1,2
0.6117475032806396,1,1,1,3
0.40854233503341675,2,1,1,3
0.545181155204773,3,1,1,3
0.5433481931686401,4,1,1,3
0.49126824736595154,5,1,1,3
0.307932585477829,6,1,1,3
0.6493675112724304,7,1,1,3
0.3825150728225708,8,1,1,3
0.5133312940597534,9,1,1,3
0.32656988501548767,1,1,1,3
0.46287575364112854,2,1,1,3
0.3576890230178833,3,1,1,3
0.42880532145500183,4,1,1,3
0.24460145831108093,5,1,1,3
0.42899972200393677,6,1,1,3
0.266838401556015,7,1,1,3
0.42648443579673767,8,1,1,3
0.2857306897640228,1,1,1,3
0.34336432814598083,2,1,1,3
0.21938815712928772,3,1,1,3
0.46405333280563354,4,1,1,3
0.2907409071922302,5,1,1,3
0.5300089716911316,6,1,1,3
0.293545126914978,7,1,1,3
0.39817947149276733,1,1,1,3
0.5416709184646606,2,1,1,3
0.07726961374282837,3,1,1,3
0.47138655185699463,4,1,1,3
0.2644922435283661,5,1,1,3
0.6137840151786804,6,1,1,3
0.4229143559932709,1,1,1,3
0.2641400098800659,2,1,1,3
0.5884081721305847,3,1,1,3
0.3056009113788605,4,1,1,3
0.3693859279155731,5,1,1,3
0.1444392055273056,1,1,1,3
0.36906763911247253,2,1,1,3
0.25934287905693054,3,1,1,3
0.47497087717056274,4,1,1,3
0.28820574283599854,1,1,1,3
0.42122721672058105,2,1,1,3
0.13435906171798706,3,1,1,3
0.3191002309322357,1,1,1,3
0.3503151834011078,2,1,1,3
0.2603153884410858,1,1,1,3
,1,1,1,4
,2,1,1,4
,3,1,1,4
,4,1,1,4
,5,1,1,4
,6,1,1,4
,7,1,1,4
,8,1,1,4
,9,1,1,4
,1,1,1,4
,2,1,1,4
,3,1,1,4
,4,1,1,4
,5,1,1,4
,6,1,1,4
,7,1,1,4
,8,1,1,4
,1,1,1,4
,2,1,1,4
,3,1,1,4
,4,1,1,4
,5,1,1,4
,6,1,1,4
,7,1,1,4
,1,1,1,4
,2,1,1,4
,3,1,1,4
,4,1,1,4
,5,1,1,4
,6,1,1,4
,1,1,1,4
,2,1,1,4
,3,1,1,4
,4,1,1,4
,5,1,1,4
,1,1,1,4
,2,1,1,4
,3,1,1,4
,4,1,1,4
,1,1,1,4
,2,1,1,4
,3,1,1,4
,1,1,1,4
,2,1,1,4
,1,1,1,4
0.677994430065155,1,1,1,5
0.6070818901062012,2,1,1,5
0.5944526791572571,3,1,1,5
0.5396446585655212,4,1,1,5
0.5796664357185364,5,1,1,5
0.510739266872406,6,1,1,5
0.5577402710914612,7,1,1,5
0.44943439960479736,8,1,1,5
0.5730215907096863,9,1,1,5
0.6464294195175171,1,1,1,5
0.6289845108985901,2,1,1,5
0.6000330448150635,3,1,1,5
0.6657965779304504,4,1,1,5
0.5176966786384583,5,1,1,5
0.604832649230957,6,1,1,5
0.5118380784988403,7,1,1,5
0.6059702634811401,8,1,1,5
0.6879175901412964,1,1,1,5
0.6569883227348328,2,1,1,5
0.7060866355895996,3,1,1,5
0.6242515444755554,4,1,1,5
0.5910818576812744,5,1,1,5
0.5138993859291077,6,1,1,5
0.5800312161445618,7,1,1,5
0.6132596135139465,1,1,1,5
0.6221780180931091,2,1,1,5
0.516564130783081,3,1,1,5
0.5192066431045532,4,1,1,5
0.5199398398399353,5,1,1,5
0.585382878780365,6,1,1,5
0.5694729089736938,1,1,1,5
0.5318584442138672,2,1,1,5
0.5284544229507446,3,1,1,5
0.5498766899108887,4,1,1,5
0.529747724533081,5,1,1,5
0.46355539560317993,1,1,1,5
0.5297748446464539,2,1,1,5
0.4344910681247711,3,1,1,5
0.5580981969833374,4,1,1,5
0.4882030785083771,1,1,1,5
0.5323255658149719,2,1,1,5
0.47381749749183655,3,1,1,5
0.462726354598999,1,1,1,5
0.5858412384986877,2,1,1,5
0.4462733268737793,1,1,1,5
0.4303705096244812,1,1,1,6
0.44145649671554565,2,1,1,6
0.39024341106414795,3,1,1,6
0.3387596905231476,4,1,1,6
0.42200201749801636,5,1,1,6
0.504241943359375,6,1,1,6
